date,close,volume,day_of_week,month,is_weekend,sin_dow,cos_dow,sin_month,cos_month,return_log_lag_1,return_log_lag_2,return_log_lag_3,range_hl,close_lag_1,close_lag_2,close_lag_3,close_lag_4,close_lag_5,close_lag_6,close_lag_7,target_next_close,volatility_7d,momentum_7d,rolling_max_7d,rolling_min_7d,volatility_14d,momentum_14d,rolling_max_14d,rolling_min_14d,volatility_30d,momentum_30d,rolling_max_30d,rolling_min_30d
2019-08-05,27621.755859375,20656025026,2,5,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,-0.0012826051136456092,-0.027097480312589104,-0.015678412319992844,1439.017578125,27658.775390625,27694.2734375,28454.978515625,28904.623046875,29534.384765625,28847.7109375,29006.30859375,27000.7890625,0.016781988140853722,-0.04773281404974539,29534.384765625,27621.755859375,0.020692211714006474,-0.02817977459836074,29534.384765625,27621.755859375,0.02160428244116104,-0.06849984646621343,30485.69921875,27276.91015625
2019-08-06,7963.32763671875,25127245056,1,5,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,-0.02712584602869586,0.11992989942799603,-0.009946983850618235,218.828125,7978.30908203125,8197.689453125,7271.2080078125,7343.8955078125,7884.9091796875,8205.16796875,7994.416015625,7680.06640625,0.06128355942997821,-0.0038887617113605444,8205.16796875,7271.2080078125,0.06060293566880615,0.36603922046225845,8205.16796875,5982.45751953125,0.04426191054053094,0.49840639975891565,8205.16796875,5210.515625
2019-08-07,91465.9921875,80350354656,2,11,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0.009241173563305538,-0.02236838271634354,-0.014463938461922525,4419.3359375,92948.875,92093.875,94177.078125,95549.1484375,94397.7890625,99697.4921875,101663.1875,86631.8984375,0.022246441581195642,-0.10030371428694385,99697.4921875,91465.9921875,0.02194663710773352,-0.1196036593046178,105996.59375,91465.9921875,0.021395800379036052,-0.17291909374688064,114472.4453125,91465.9921875
2019-08-08,117439.5390625,69820091744,0,7,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.005434339336073631,-0.000536145993420385,-0.010844225617985717,3087.1640625,117300.7890625,117939.9765625,118003.2265625,119289.84375,118738.5078125,117777.1875,119849.703125,119995.4140625,0.008959997017984835,-0.02010988763139665,119289.84375,117300.7890625,0.0143231847646142,0.08439242868883778,119849.703125,108950.2734375,0.015013261082467524,0.14846976242857712,119849.703125,100987.140625
2019-08-09,16353.365234375,27209183682,6,11,1,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-0.013898139747380939,-0.03191845360130116,0.1020374090112842,600.130859375,16799.185546875,17034.29296875,17586.771484375,15880.7802734375,18541.271484375,20602.81640625,20926.486328125,16618.19921875,0.08063277975172609,-0.21853267777705077,20602.81640625,15880.7802734375,0.0598217689034866,-0.2075169877153119,21282.69140625,15880.7802734375,0.043221455468615416,-0.14762544365012276,21282.69140625,15880.7802734375
2019-08-10,11403.7001953125,9926540288,1,2,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.06187369895710683,-0.05179217303128765,0.08238283884948888,726.7001953125,11225.2998046875,10551.7998046875,11112.7001953125,10233.900390625,10166.400390625,9494.6298828125,8598.3095703125,10690.400390625,0.052766370155214216,0.32627234482068546,11403.7001953125,9494.6298828125,0.05629411219153244,0.47068612268667787,11403.7001953125,7621.2998046875,0.06962644401702825,-0.016930838585538788,11786.2998046875,6955.27001953125
2019-08-11,13271.28515625,35867318895,2,10,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0.04332755896265355,0.0033765071930938885,-0.0058830252475124915,905.4443359375,13654.21875,13075.248046875,13031.173828125,13108.0625,12931.5390625,12965.8916015625,12823.689453125,13437.8828125,0.021896662877451543,0.03490381646881868,13654.21875,12931.5390625,0.024718425294736144,0.16114241381976724,13654.21875,11322.123046875,0.019126887586913683,0.23918916602320262,13654.21875,10549.3291015625
2019-08-12,8787.7861328125,42386715821,1,3,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.035250739590151826,-0.004318240904803676,-0.008446835964171201,196.6083984375,8869.669921875,8562.4541015625,8599.5087890625,8672.455078125,8784.494140625,8820.5224609375,9341.705078125,8755.24609375,0.02696301910078402,-0.05929527218854125,8869.669921875,8562.4541015625,0.025879557248386902,-0.1335249933464312,9924.515625,8562.4541015625,0.026219403760128202,-0.059563072247542204,10326.0546875,8562.4541015625
2019-08-13,66011.09375,27403884779,4,6,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,-0.021998155421161833,0.013412234174301008,-0.03186737491787959,2237.75390625,66756.3984375,68241.1875,67332.03125,69512.28125,69647.9921875,69305.7734375,69342.5859375,66191.0,0.01574494583587759,-0.048043956573854185,69647.9921875,66011.09375,0.015613191875480723,-0.021933461212253702,71082.8203125,66011.09375,0.020297585556213027,-0.003869143512697515,71448.1953125,65231.58203125
2019-08-14,43725.984375,17368210171,5,12,1,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0.01998568323480024,-0.010427160036986542,-0.007610515703398493,733.66015625,44166.6015625,43292.6640625,43746.4453125,44080.6484375,41980.09765625,39978.390625,39476.33203125,43779.69921875,0.026152939804816082,0.10765063837202304,44166.6015625,39978.390625,0.020565988279052087,0.15687022470801137,44166.6015625,37254.16796875,0.025106538684009486,0.1916669505527262,44166.6015625,35537.640625
2019-08-15,9729.8017578125,37628823716,3,2,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.04602834799275258,-0.0121854536490776,-0.00545597007771587,284.80078125,9613.423828125,9180.962890625,9293.521484375,9344.365234375,9392.875,9350.529296875,9508.9931640625,9795.943359375,0.021197540778464165,0.02322102770927481,9729.8017578125,9180.962890625,0.021859081304299262,0.1574119637483573,9729.8017578125,8367.84765625,0.02523232767674904,0.1918383620501456,9729.8017578125,7879.0712890625
2019-08-16,6556.10009765625,3979260000,1,10,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-0.00543920393591315,0.0035683367196754708,-0.006367171722292317,73.93994140625,6589.6201171875,6625.56005859375,6601.9599609375,6644.1298828125,6676.75,6495.0,6446.47021484375,6502.58984375,0.012316423542832047,0.017006187752184765,6676.75,6495.0,0.015556165383689643,0.029005116480751436,6734.9501953125,6398.5400390625,0.022790346404324695,-0.0985353617378083,7361.66015625,6225.97998046875
2019-08-17,23843.88671875,40212386158,3,7,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0.07659542154936112,-0.0057250438268413185,-0.056755659782032404,1388.205078125,22930.548828125,21239.75390625,21361.701171875,22609.1640625,22465.478515625,22714.978515625,23164.62890625,23804.6328125,0.04296101986487199,0.02932306039734267,23843.88671875,21239.75390625,0.0375225189628917,0.15916283628276617,23843.88671875,20779.34375,0.033116316771241695,0.1756972596915256,23843.88671875,19242.255859375
2019-08-18,9900.767578125,17851916995,1,7,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.024449353942019494,-0.01572926297459085,0.022200991330417415,463.1533203125,10343.1064453125,10599.10546875,10767.1396484375,10530.732421875,10666.482421875,9693.802734375,9477.6416015625,9811.92578125,0.046172942624094694,0.04464464835774584,10767.1396484375,9693.802734375,0.06308885575033367,-0.21258826007426146,12156.5126953125,9477.6416015625,0.06892033174454626,-0.08793835856745746,13016.2314453125,9477.6416015625
2019-08-19,8208.9951171875,22004511436,0,6,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.02067926798314298,-0.0012236008424256384,0.03019403993490808,539.314453125,8742.9580078125,8564.0166015625,8574.501953125,8319.47265625,8659.4873046875,8719.9619140625,8805.7783203125,7707.77099609375,0.03255099568123344,-0.06777177228597564,8742.9580078125,8208.9951171875,0.03394240148580302,0.028914151204771033,8805.7783203125,7680.06640625,0.047756684803449835,0.4077789987482239,8805.7783203125,5746.80712890625
2019-08-20,30590.078125,9086606733,5,7,1,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,0.0010472432791648364,0.011865197537731036,-0.01980891791303767,312.423828125,30477.251953125,30445.3515625,30086.24609375,30688.1640625,30271.130859375,30480.26171875,30548.6953125,30620.76953125,0.011455043918641801,0.0013546507330892688,30688.1640625,30086.24609375,0.022718305098156328,0.15387771995745236,30695.46875,26336.212890625,0.02461025247332673,0.14057081702025642,30695.46875,25124.67578125
2019-08-21,102282.1171875,51446691095,5,11,1,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,0.02023892596873405,-0.025251182491850755,0.022400061321748738,1915.5234375,103372.40625,101301.2890625,103891.8359375,101590.5234375,106547.5234375,110639.625,110064.015625,104719.640625,0.02772027744544182,-0.07070338469217563,110639.625,101301.2890625,0.02263316153178642,-0.08383612170096855,114472.4453125,101301.2890625,0.023882588832789313,-0.15959389702930005,115271.078125,101301.2890625
2019-08-22,27219.658203125,15656371534,2,5,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,-0.0015702994220325468,-0.012171112107334788,0.04430949975360071,965.224609375,27702.349609375,27745.884765625,28085.646484375,26868.353515625,26719.291015625,26476.20703125,26334.818359375,26819.97265625,0.02004179761091755,0.0335996182572873,28085.646484375,26476.20703125,0.01878901973836779,-0.0065384072795722226,28085.646484375,26334.818359375,0.01666426671002976,-0.03103814443877495,29534.384765625,26334.818359375
2019-08-23,8755.24609375,34746706368,2,3,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,-0.009274764811755473,0.035250739590151826,-0.004318240904803676,130.9345703125,8787.7861328125,8869.669921875,8562.4541015625,8599.5087890625,8672.455078125,8784.494140625,8820.5224609375,9078.7626953125,0.016360689534163895,-0.007400510284575779,8869.669921875,8562.4541015625,0.023018548780307128,-0.09115596110045343,9924.515625,8562.4541015625,0.026213512539062764,-0.05791942177461917,10326.0546875,8562.4541015625
2019-08-24,49339.17578125,34706867452,4,8,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0.04188585333234935,0.002364966650012081,-0.02886919903458737,2691.4453125,46717.578125,44801.1875,44695.359375,46004.484375,47047.00390625,47096.9453125,47793.3203125,48905.4921875,0.03201123611570172,0.03234459247949961,49339.17578125,44695.359375,0.03537745232500409,0.15234023755444737,49339.17578125,43798.1171875,0.03273731431901052,0.536534114323165,49339.17578125,32313.10546875
2019-08-25,28033.5625,22435349951,3,3,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.03885339931269162,0.004714100093914092,-0.030997440056033318,1439.7421875,28348.44140625,27268.130859375,27139.888671875,27994.330078125,27494.70703125,27493.28515625,28333.97265625,28478.484375,0.0252741172953339,-0.010602472159290888,28348.44140625,27139.888671875,0.03461818205379563,0.11897970441789019,28348.44140625,26965.87890625,0.03608593944432865,0.21109147449952315,28348.44140625,20187.244140625
2019-08-26,7276.802734375,31836522778,2,12,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,-0.043028139847750044,-0.031216547911036934,0.003870282470955076,784.935546875,6640.51513671875,6932.48046875,7152.3017578125,7124.673828125,7269.6845703125,7243.13427734375,7217.42724609375,7202.84423828125,0.04403770323323616,0.008226683312032801,7276.802734375,6640.51513671875,0.03205869832229276,0.0034153265311385184,7564.34521484375,6640.51513671875,0.02965804613991953,-0.12425657053261552,8206.1455078125,6640.51513671875
2019-08-27,35049.35546875,12412743996,6,11,1,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,0.010022958693683921,-0.005911206955145199,-0.014181643038139046,746.09765625,35082.1953125,34732.32421875,34938.2421875,35437.25390625,34667.78125,34502.36328125,34538.48046875,35037.37109375,0.011636858030455886,0.014791472961939833,35437.25390625,34502.36328125,0.027726060965036183,0.168549590981238,35437.25390625,33086.234375,0.022363314134701624,0.25415465237900015,35437.25390625,26756.798828125
2019-08-28,48902.40234375,28568103401,5,8,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0.04409943030226678,-0.0421022974523753,0.02596012195042943,784.265625,49058.66796875,46942.21875,48960.7890625,47706.1171875,49546.1484375,49321.65234375,48905.4921875,48829.83203125,0.031427505554669395,-6.317989272353053e-05,49546.1484375,46942.21875,0.030357651793937023,0.03833490726989486,49546.1484375,44695.359375,0.03367473321353417,0.22230270657857587,49546.1484375,38152.98046875
2019-08-29,8802.4599609375,6629899776,6,4,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.005608362578138261,0.06437648463049019,0.015906496489625957,222.029296875,8895.580078125,8845.830078125,8294.3095703125,8163.419921875,7902.08984375,8058.669921875,8329.1103515625,8930.8798828125,0.03325705641069892,0.05683075255284642,8895.580078125,7902.08984375,0.04164243669689467,0.25328324493406607,8895.580078125,6770.72998046875,0.044426624709146614,-0.008689578521568486,8895.580078125,6636.31982421875
2019-08-30,23723.76953125,26683255504,2,2,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.013012288539514132,-0.040096914665951826,0.03177133538504421,886.7890625,23139.283203125,22840.138671875,23774.56640625,23031.08984375,23078.728515625,23032.77734375,23117.859375,23471.87109375,0.023576130175567558,0.02620961337385941,23774.56640625,22840.138671875,0.025519513597361414,0.14669729669310505,23774.56640625,21086.79296875,0.02335989389432596,0.42156641871370537,23774.56640625,16679.857421875
2019-08-31,34292.4453125,21664706865,5,7,1,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,0.038503942271904575,0.006283788882169604,0.07443417235693212,1065.53125,33581.55078125,32313.10546875,32110.693359375,29807.34765625,30817.83203125,31796.810546875,31533.068359375,35350.1875,0.03797981503060643,0.08750740402668811,34292.4453125,29807.34765625,0.03100267158309926,0.02302845516849339,34292.4453125,29807.34765625,0.03504122310103548,-0.010674153757940452,35867.77734375,29807.34765625
2019-09-01,23869.83203125,38487546580,5,12,1,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0.014487680725324005,0.06778242711074886,0.0930515975767781,1259.3828125,23137.9609375,22805.162109375,21310.59765625,19417.076171875,19246.64453125,19142.3828125,18803.65625,23477.294921875,0.033487002928501056,0.26942503701906384,23869.83203125,19142.3828125,0.03495355389480154,0.24619112577733016,23869.83203125,18058.904296875,0.037467005000785474,0.33971553382626185,23869.83203125,17108.40234375
2019-09-02,38469.09375,27002760110,6,5,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,-0.023452178557919624,-0.02970235366082905,0.013483906721524785,1042.0703125,37714.875,38609.82421875,39773.828125,39241.12109375,38117.4609375,40458.30859375,39469.29296875,38529.328125,0.033962424687101034,-0.0253411992847683,40458.30859375,37714.875,0.026068158124107853,-0.031418809269498804,41502.75,37714.875,0.025741796124352238,-0.16880451981292188,46622.67578125,37714.875
2019-09-03,4451.8701171875,8428290000,1,11,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.14356147255391308,0.012383547969032271,-0.0038131143366994845,679.5,4871.490234375,5623.5400390625,5554.330078125,5575.5498046875,5648.02978515625,5738.35009765625,6359.490234375,4602.169921875,0.06014464118208372,-0.29996431268598023,5738.35009765625,4451.8701171875,0.04834531714026359,-0.31096372259439664,6530.14013671875,4451.8701171875,0.035427181899758964,-0.31323207631178196,6530.14013671875,4451.8701171875
2019-09-04,44575.203125,22721659051,1,2,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.009185768314632001,-0.001112080209543203,-0.00386212183286643,2176.18359375,42586.91796875,42197.515625,42244.46875,42407.9375,43565.11328125,44338.796875,44118.4453125,43961.859375,0.023191147911532265,0.010352989758924958,44575.203125,42197.515625,0.037230151023797335,0.15052754117196554,44575.203125,36952.984375,0.03545270050380571,0.03389451971898905,44575.203125,35030.25
2019-09-05,10138.517578125,14153856610,6,8,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,-0.024116765985468237,0.026965838908487968,-0.0006901282262681483,295.8330078125,10159.9609375,10407.96484375,10131.0556640625,10138.0498046875,10763.232421875,10916.0537109375,10345.810546875,10370.8203125,0.036316780703366656,-0.020036416461599926,10916.0537109375,10131.0556640625,0.03548313999822255,-0.12019369253513412,11382.6162109375,10051.7041015625,0.034097014595959305,0.027173821094307993,11966.4072265625,9477.677734375
2019-09-06,8129.97021484375,6122189824,6,2,1,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,-0.013259122522587949,0.05546355066788704,0.08115416198669995,685.02978515625,8621.900390625,8736.98046875,8265.58984375,7621.2998046875,7754.0,6955.27001953125,8277.009765625,8926.5703125,0.09628854726355089,-0.01776481542789954,8736.98046875,6955.27001953125,0.0810526087160622,-0.3102186140207973,11296.400390625,6955.27001953125,0.07263389534469222,-0.41848200778226863,14360.2001953125,6955.27001953125
2019-09-07,46717.578125,37204312299,3,8,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0.002364966650012081,-0.02886919903458737,-0.02240830692116523,2972.4453125,44801.1875,44695.359375,46004.484375,47047.00390625,47096.9453125,47793.3203125,44428.2890625,49339.17578125,0.037152586679928566,0.05152773403629207,47793.3203125,44695.359375,0.03465636000193666,0.14308997203947094,47793.3203125,42816.5,0.03376317225312297,0.5673175172700837,47793.3203125,32110.693359375
2019-09-08,31676.693359375,52809038594,0,6,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.0023116253137915738,-0.004800219817294286,-0.06140159139173661,4425.705078125,35698.296875,35615.87109375,35787.24609375,38053.50390625,38347.0625,40406.26953125,40218.4765625,32505.66015625,0.046112221713963175,-0.21238455389653965,40406.26953125,31676.693359375,0.05914279234235828,-0.05613748453275147,40406.26953125,31676.693359375,0.05407761570763096,-0.1561125496364073,40406.26953125,31676.693359375
2019-09-09,29041.85546875,7269806994,6,8,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,-0.0011000318899209226,-0.0035908335462961935,0.0009161807791750279,196.98828125,29042.126953125,29074.091796875,29178.6796875,29151.958984375,29675.732421875,29230.111328125,29275.30859375,29180.578125,0.009610798856965133,-0.007974403557605592,29675.732421875,29041.85546875,0.010678155573135983,-0.03465845335319406,29675.732421875,29041.85546875,0.012542580790024559,-0.04285804403407989,31476.048828125,29041.85546875
2019-09-10,90623.5625,50498988027,2,3,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.013348200634372372,-0.09082270482945609,0.09121501495686515,4618.46875,87222.1953125,86065.671875,94248.3515625,86031.9140625,84373.0078125,84704.2265625,84347.0234375,89961.7265625,0.0546000158651556,0.0744132846270602,94248.3515625,84373.0078125,0.04413092520160958,-0.06221357648472947,98333.9375,84347.0234375,0.031139729970836177,-0.10632428893487111,98333.9375,84347.0234375
2019-09-11,106791.0859375,36515726122,1,5,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,-0.007920998372646527,0.031055414958406476,-0.0028856472892223486,3100.6015625,105606.1796875,106446.0078125,103191.0859375,103489.2890625,103744.640625,103539.4140625,104169.8125,109678.078125,0.013654098638645678,0.025163465063354984,106791.0859375,103191.0859375,0.019639214072477647,0.10318547344758167,106791.0859375,97032.3203125,0.019368238499231857,0.25379463124836565,106791.0859375,87518.90625
2019-09-12,6274.580078125,3783500000,4,10,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-0.051295382144624056,-0.008634710127935695,-0.0014426384505712788,92.02978515625,6256.240234375,6585.52978515625,6642.64013671875,6652.22998046875,6602.9501953125,6588.31005859375,6622.47998046875,6285.990234375,0.019947401338015924,-0.052533175391966225,6652.22998046875,6256.240234375,0.014992403821352435,-0.055620496770160566,6652.22998046875,6256.240234375,0.017129682268566832,-0.012157141115422654,6734.9501953125,6256.240234375
2019-09-13,96577.7578125,18353824477,5,2,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,-0.02271409470424543,0.01742191135803241,0.01140703518992484,1184.8125,96125.546875,98333.9375,96635.609375,95539.546875,95773.3828125,96175.03125,97580.3515625,96273.921875,0.014084794617753065,-0.010274545376666722,98333.9375,95539.546875,0.013431004777047452,0.0009877929552279952,98333.9375,95539.546875,0.016459845760018278,-0.07101194553022183,104819.484375,95539.546875
2019-09-14,8118.9677734375,19258205289,3,9,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-0.015616015371176536,-0.1209936495214672,-0.03445525046861395,620.05615234375,8486.9931640625,8620.56640625,9729.32421875,10070.392578125,10019.716796875,10181.6416015625,10266.4150390625,8251.845703125,0.04187188697135444,-0.20917206809331357,10181.6416015625,8118.9677734375,0.03295528492688085,-0.2200894561616965,10360.546875,8118.9677734375,0.02971051321445314,-0.2028896202015119,10623.5400390625,8118.9677734375
2019-09-15,23212.73828125,23747613147,3,8,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,-0.023181944883864696,-0.010565706274135412,-0.00752687118445491,386.23046875,23335.998046875,23883.291015625,24136.97265625,24319.333984375,24424.068359375,24402.818359375,23957.529296875,20877.552734375,0.01258058773918689,-0.031087972653430107,24424.068359375,23212.73828125,0.019103923666331124,0.025707319809614937,24424.068359375,22961.279296875,0.0239230807964964,-0.0075544930060732485,24424.068359375,21239.75390625
2019-09-16,21147.23046875,64072727950,4,11,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.002501116490787244,-0.01603042401585493,-0.0005124320157945651,1021.541015625,20209.98828125,20159.50390625,20485.2734375,20495.7734375,20635.603515625,20818.4765625,20595.3515625,21282.69140625,0.02024340949823086,0.02679628481093088,21147.23046875,20159.50390625,0.02088858206873994,0.10299986634480751,21147.23046875,19208.189453125,0.016662634595159695,0.04893247010086044,21147.23046875,19051.41796875
2019-09-17,23147.353515625,20535363434,1,2,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,-0.001628652491694882,0.016511545833869257,-0.000981248083164121,507.734375,23522.87109375,23561.212890625,23175.375,23198.126953125,23947.4921875,24188.84375,24436.353515625,23646.55078125,0.014891982809731846,-0.05274927779939809,24188.84375,23147.353515625,0.03147486838002423,0.04169735710094313,24829.1484375,23147.353515625,0.025973645655098698,-0.02638167527043167,24829.1484375,21651.18359375
2019-09-18,62445.08984375,30327141594,4,10,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-0.005090366975952731,-0.025261155468464205,-0.0016835665376192953,3354.74609375,60274.5,60582.1015625,62131.96875,62236.66015625,62818.953125,62089.94921875,62067.4765625,63193.0234375,0.01886955674532557,0.006083915476566171,62818.953125,60274.5,0.020238060252605567,-0.05085180802509859,65887.6484375,60274.5,0.02003096921758561,0.08897167355638191,65887.6484375,58127.01171875
2019-09-19,48628.51171875,24447979559,2,12,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0.042928792887466996,0.003702680378992096,-0.0030305301841360094,1093.85546875,48936.61328125,46880.27734375,46707.015625,46848.77734375,46202.14453125,47665.42578125,48896.72265625,50784.5390625,0.024890333604823688,-0.00548525387653398,48936.61328125,46202.14453125,0.03540400415654535,-0.037150632659583405,50098.3359375,46202.14453125,0.034772013575303656,-0.13609653757118811,57806.56640625,46202.14453125
2019-09-20,61448.39453125,13800459405,6,5,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,1.5356866757304103e-05,-0.036456454635488925,0.02997730860417905,1185.5546875,60793.7109375,60792.77734375,63049.9609375,61187.94140625,62334.81640625,63161.94921875,64031.1328125,62901.44921875,0.02162441412978221,-0.04033566435272884,63161.94921875,60792.77734375,0.029968017141987834,-0.02637855684355006,64031.1328125,58254.01171875,0.02736781575641454,-0.0855331272117158,66837.6796875,58254.01171875
2019-09-21,7994.416015625,32031452227,1,5,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0.11407866972300376,-0.03278809012221475,0.12175582015101312,572.32177734375,7814.9150390625,6972.37158203125,7204.771484375,6378.84912109375,6174.52880859375,5982.45751953125,5829.50146484375,8205.16796875,0.05463562203472296,0.3713721600101316,7994.416015625,5982.45751953125,0.04269672627644085,0.49408046220358504,7994.416015625,5402.697265625,0.03473476711616052,0.5469902900695847,7994.416015625,5067.1083984375
2019-09-22,67929.296875,16721307878,6,10,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,0.00557070573324996,-0.02253213347279499,0.02569154796745315,1374.0859375,67014.6953125,66642.4140625,68161.0546875,66432.1953125,67361.40625,67367.8515625,69001.703125,69907.7578125,0.01877355158718567,-0.015541735948999436,68161.0546875,66432.1953125,0.01920489252878707,0.08079253437176193,69001.703125,66046.125,0.019371203751753226,0.03250663058315295,69001.703125,60274.5
2019-09-23,7754.0,13999800320,1,2,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,-0.17398211533124852,-0.10299083790500331,0.03823265293714762,1802.4404296875,6955.27001953125,8277.009765625,9174.91015625,8830.75,9170.5400390625,10221.099609375,10106.2998046875,7621.2998046875,0.09784698662789117,-0.2327557909568898,10221.099609375,6955.27001953125,0.07699650499740378,-0.2865555443937692,11786.2998046875,6955.27001953125,0.07269077244623044,-0.5294217492948228,15170.099609375,6955.27001953125
2019-09-24,25969.56640625,8962524523,6,9,1,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0.0026349868784771645,-0.005054814300673318,-0.05132914544958933,270.1171875,25868.798828125,25800.724609375,25931.47265625,27297.265625,27727.392578125,26106.150390625,26089.693359375,25812.416015625,0.033050783580815486,-0.004604383480874996,27727.392578125,25800.724609375,0.023104422007577327,-0.008400957352215466,27727.392578125,25800.724609375,0.0214591786348034,-0.1067797891096528,29765.4921875,25800.724609375
2019-09-25,9758.8525390625,25015250846,6,6,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,-0.0012271221586050945,-0.013881075272663914,0.014793539385652563,310.34765625,9653.6796875,9665.533203125,9800.63671875,9656.7177734375,9529.8037109375,10167.2685546875,9461.05859375,9771.4892578125,0.04070878199499719,0.03147575320051632,10167.2685546875,9529.8037109375,0.032612782335900474,0.11017563279766107,10167.2685546875,8835.052734375,0.035877688573478665,-0.008515322619851995,10167.2685546875,8601.7958984375
2019-09-26,42035.59375,16858971687,6,1,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.007224112855396914,0.04607657449481696,-0.003581157289492955,1100.265625,42120.0546875,41816.87109375,39933.80859375,40077.07421875,39845.55078125,39507.3671875,41545.78515625,43288.24609375,0.02831275460098079,0.011789609750011198,42120.0546875,39507.3671875,0.02280197959870886,0.005725970796773172,43154.9453125,39507.3671875,0.02877539036734202,-0.0015156650735559385,46970.50390625,39507.3671875
2019-09-27,24307.841796875,32483312909,2,2,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.018747466050136215,0.0009128497942385424,-0.0037871607629455096,2225.072265625,22220.8046875,21808.1015625,21788.203125,21870.875,21651.18359375,21819.0390625,22939.3984375,23623.474609375,0.04206053971156784,0.05965471863193894,24307.841796875,21651.18359375,0.03064342843711866,0.02461970745650821,24307.841796875,21651.18359375,0.027497815197111534,0.1482410683345432,24307.841796875,20688.78125
