date,close,high,low,open,volume,day_of_week,month,is_weekend,sin_dow,cos_dow,sin_month,cos_month,return_pct,return_log,return_log_lag_1,return_log_lag_2,return_log_lag_3,close_sma_7,close_sma_30,return_log_std_7,return_log_std_30,volatility_7d,volatility_14d,volatility_30d,true_range,atr_14,dollar_volume,volume_change_pct,range_hl,close_lag_1,close_lag_2,close_lag_3,close_lag_4,close_lag_5,close_lag_6,close_lag_7,close_ema_7,close_ema_30,close_over_sma_7,close_over_sma_30,momentum_7d,momentum_14d,momentum_30d,rolling_max_7d,rolling_min_7d,rolling_max_14d,rolling_min_14d,rolling_max_30d,rolling_min_30d,target_next_close
2020-05-28,9525.7509765625,9546.3193359375,9148.45703125,9184.9453125,34367073114,3,5,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0.037548495632866885,0.03686071480897355,0.038410971222694656,-0.008103063993220552,0.013173543308948167,9090.141183035714,9200.556640625,0.02899890002174827,0.03986188666586559,0.02899890002174827,0.028915273106499922,0.03986188666586559,397.8623046875,363.51981026785717,327372180277280.3,0.04967958274076567,397.8623046875,9181.017578125,8835.052734375,8906.9345703125,8790.3681640625,9209.287109375,9182.5771484375,9081.76171875,9192.295383748882,8949.28012559573,1.0479211251789724,1.035345071895064,0.04888801000975951,-0.021366000587318745,0.22014595665881287,9525.7509765625,8790.3681640625,9729.0380859375,8790.3681640625,9951.5185546875,8601.7958984375,9439.1240234375
2020-05-29,9439.1240234375,9573.6669921875,9379.3388671875,9528.35546875,32896642044,4,5,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,-0.009093976247976698,-0.00913557886418624,0.03686071480897355,0.038410971222694656,-0.008103063993220552,9126.790736607143,9221.826171875,0.02950759379740076,0.03371174213480911,0.02950759379740076,0.026552003266765985,0.03371174213480911,194.328125,342.083984375,310515484207944.5,-0.0427860430570387,194.328125,9525.7509765625,9181.017578125,8835.052734375,8906.9345703125,8790.3681640625,9209.287109375,9182.5771484375,9254.002543671037,8980.882957714555,1.0342215895865348,1.023563429575936,0.027938439378497826,0.01189155360396077,0.07250121306934787,9525.7509765625,8790.3681640625,9729.0380859375,8790.3681640625,9951.5185546875,8601.7958984375,9700.4140625
2020-05-30,9700.4140625,9704.0302734375,9366.7294921875,9438.9140625,32722975141,5,5,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.02768159825145977,0.02730538972956484,-0.00913557886418624,0.03686071480897355,0.038410971222694656,9196.951729910714,9256.554850260416,0.03077924845925473,0.03382007265485888,0.03077924845925473,0.027472106485428045,0.03382007265485888,337.30078125,344.49755859375,317426408224594.3,-0.005279168091616104,337.30078125,9439.1240234375,9525.7509765625,9181.017578125,8835.052734375,8906.9345703125,8790.3681640625,9209.287109375,9365.605423378278,9027.304319313618,1.0547423045564004,1.0479508002080382,0.05332952999424201,0.034488633795532575,0.12032729556743638,9700.4140625,8790.3681640625,9729.0380859375,8790.3681640625,9951.5185546875,8601.7958984375,9461.05859375
2020-05-31,9461.05859375,9700.34375,9432.296875,9700.10546875,27773290299,6,5,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,-0.024674768232348376,-0.024984292562996217,0.02730538972956484,-0.00913557886418624,0.03686071480897355,9292.7646484375,9276.43125,0.025014140714476867,0.03400274263263329,0.025014140714476867,0.027078254688474045,0.03400274263263329,268.1171875,329.8304966517857,262764726860067.47,-0.15126023293029767,268.046875,9700.4140625,9439.1240234375,9525.7509765625,9181.017578125,8835.052734375,8906.9345703125,8790.3681640625,9389.468715971208,9055.28846605145,1.0181102128031185,1.0199028418121463,0.0762983321255497,-0.02168196851063997,0.06726539106877305,9700.4140625,8835.052734375,9729.0380859375,8790.3681640625,9951.5185546875,8601.7958984375,10167.2685546875
2020-06-01,10167.2685546875,10199.5654296875,9450.8994140625,9463.60546875,35198901068,0,6,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.07464386293982206,0.07198931640233779,-0.024984292562996217,0.02730538972956484,-0.00913557886418624,9472.81236049107,9315.7203125,0.034237847913087066,0.03627225605224649,0.034237847913087066,0.033484096896737106,0.03627225605224649,748.666015625,359.3301478794643,357876679988232.7,0.2673651803246144,748.666015625,9461.05859375,9700.4140625,9439.1240234375,9525.7509765625,9181.017578125,8835.052734375,8906.9345703125,9583.918675650282,9127.029116931197,1.0733104560471236,1.0914098119760935,0.14150030792589297,0.04530817379455221,0.13112968764785848,10167.2685546875,8835.052734375,10167.2685546875,8790.3681640625,10167.2685546875,8601.7958984375,9529.8037109375
2020-06-02,9529.8037109375,10182.3408203125,9460.5712890625,10162.9736328125,39137252109,1,6,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.06269774820259899,-0.06474947480283666,0.07198931640233779,-0.024984292562996217,0.02730538972956484,9572.0625,9336.79814453125,0.04626689171999411,0.03832359168813808,0.04626689171999411,0.038106636524626876,0.03832359168813808,721.76953125,389.7119838169643,372970330384244.7,0.11188846587544266,721.76953125,10167.2685546875,9461.05859375,9700.4140625,9439.1240234375,9525.7509765625,9181.017578125,8835.052734375,9570.389934472087,9153.014574609024,0.9955851950337244,1.0206714939552695,0.07863574756711933,-0.02047832203349853,0.0710690847818376,10167.2685546875,9181.017578125,10167.2685546875,8790.3681640625,10167.2685546875,8601.7958984375,9656.7177734375
2020-06-03,9656.7177734375,9682.859375,9471.8466796875,9533.7607421875,25007459262,2,6,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.013317594606312655,0.013229694990896244,-0.06474947480283666,0.07198931640233779,-0.024984292562996217,9640.01967075893,9361.600260416666,0.0447165187133989,0.03837526747918568,0.0447165187133989,0.037836648143859376,0.03837526747918568,211.0126953125,379.24197823660717,241489976323869.62,-0.3610318069252162,211.0126953125,9529.8037109375,10167.2685546875,9461.05859375,9700.4140625,9439.1240234375,9525.7509765625,9181.017578125,9591.97189421344,9185.511555178604,1.0017321647931094,1.0315242591876808,0.05181345000862647,0.014043535513851957,0.08348393775616181,10167.2685546875,9439.1240234375,10167.2685546875,8790.3681640625,10167.2685546875,8601.7958984375,9800.63671875
2020-06-04,9800.63671875,9887.6103515625,9525.2470703125,9655.8544921875,25921805072,3,6,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.014903505382374727,0.014793539385652563,0.013229694990896244,-0.06474947480283666,0.07198931640233779,9679.2890625,9388.185807291668,0.04302416042648041,0.03841617942190972,0.04302416042648041,0.035277628822597794,0.03841617942190972,362.36328125,356.1742466517857,254050194604923.2,0.03656292310308351,362.36328125,9656.7177734375,9529.8037109375,10167.2685546875,9461.05859375,9700.4140625,9439.1240234375,9525.7509765625,9644.13810034758,9225.197049602566,1.0125368356566735,1.043932972772864,0.028857120332437702,0.07915589752986207,0.08858826806480091,10167.2685546875,9439.1240234375,10167.2685546875,8790.3681640625,10167.2685546875,8601.7958984375,9665.533203125
2020-06-05,9665.533203125,9869.2373046875,9663.216796875,9800.2158203125,23509628646,4,6,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,-0.013785177382049874,-0.013881075272663914,0.014793539385652563,0.013229694990896244,-0.06474947480283666,9711.633231026786,9401.4115234375,0.04330329246019823,0.03820393427451115,0.04330329246019823,0.03560066910444989,0.03820393427451115,206.0205078125,354.8687220982143,227233096271051.62,-0.09305588169110823,206.0205078125,9800.63671875,9656.7177734375,9529.8037109375,10167.2685546875,9461.05859375,9700.4140625,9439.1240234375,9649.486876041934,9253.605833700787,0.9952531127561011,1.0280938324026185,0.023986249055031106,0.052594826798670447,0.04280738856112376,10167.2685546875,9461.05859375,10167.2685546875,8790.3681640625,10167.2685546875,8601.7958984375,9653.6796875
2020-06-06,9653.6796875,9773.431640625,9591.0244140625,9664.904296875,20438419222,5,6,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-0.0012263695520872142,-0.0012271221586050945,-0.013881075272663914,0.014793539385652563,0.013229694990896244,9704.95689174107,9391.483561197916,0.041999807268253836,0.03586577694240352,0.041999807268253836,0.03562454220168502,0.03586577694240352,182.4072265625,354.72684151785717,197305952488030.94,-0.13063623718797213,182.4072265625,9665.533203125,9800.63671875,9656.7177734375,9529.8037109375,10167.2685546875,9461.05859375,9700.4140625,9650.53507890645,9279.417050074931,0.9947163903134173,1.0279184992012742,-0.00481777114862203,0.04825482937464409,-0.02992898677229594,10167.2685546875,9461.05859375,10167.2685546875,8790.3681640625,10167.2685546875,8601.7958984375,9758.8525390625
2020-06-07,9758.8525390625,9768.498046875,9458.150390625,9653.0029296875,25015250846,6,6,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.010894586827723485,0.010835668358634767,-0.0012271221586050945,-0.013881075272663914,0.014793539385652563,9747.49888392857,9388.689778645834,0.04070878199499719,0.035877688573478665,0.04070878199499719,0.032612782335900474,0.035877688573478665,310.34765625,341.09786551339283,244120144233772.44,0.22393275988161943,310.34765625,9653.6796875,9665.533203125,9800.63671875,9656.7177734375,9529.8037109375,10167.2685546875,9461.05859375,9677.614443945462,9310.348371945098,1.0011647762435396,1.0394264555698267,0.03147575320051632,0.11017563279766107,-0.008515322619851995,10167.2685546875,9529.8037109375,10167.2685546875,8835.052734375,10167.2685546875,8601.7958984375,9771.4892578125
2020-06-08,9771.4892578125,9782.306640625,9675.8857421875,9760.0634765625,21486346312,0,6,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.0012948980117710729,0.0012940603543832425,0.010835668358634767,-0.0012271221586050945,-0.013881075272663914,9690.958984375,9394.609537760416,0.027911871346075808,0.03555792343429594,0.027911871346075808,0.032607388589422096,0.03555792343429594,106.4208984375,332.1752232142857,209953602177347.22,-0.14107012381066253,106.4208984375,9758.8525390625,9653.6796875,9665.533203125,9800.63671875,9656.7177734375,9529.8037109375,10167.2685546875,9701.08314741222,9340.099396839769,1.0083098353390352,1.0401165922369913,-0.03892680661931869,0.09706534618336904,0.01851101622023288,9800.63671875,9529.8037109375,10167.2685546875,8835.052734375,10167.2685546875,8601.7958984375,9795.7001953125
2020-06-09,9795.7001953125,9836.369140625,9664.7197265625,9774.3603515625,23717842783,1,6,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.0024777121338637187,0.002474647666023554,0.0012940603543832425,0.010835668358634767,-0.0012271221586050945,9728.94419642857,9429.25185546875,0.010042290552846674,0.031029401837035463,0.010042290552846674,0.03236169263000258,0.031029401837035463,171.6494140625,327.67347935267856,232332877181824.28,0.10385648814352955,171.6494140625,9771.4892578125,9758.8525390625,9653.6796875,9665.533203125,9800.63671875,9656.7177734375,9529.8037109375,9724.73740938729,9369.492996741235,1.0068615871913866,1.038862928412631,0.027901569900104617,0.1087313782746151,0.11868643413295032,9800.63671875,9653.6796875,10167.2685546875,9181.017578125,10167.2685546875,8601.7958984375,9870.0947265625
2020-06-10,9870.0947265625,9908.896484375,9728.291015625,9794.119140625,25706567601,2,6,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.007594610876882513,0.00756591700730524,0.002474647666023554,0.0012940603543832425,0.010835668358634767,9759.42661830357,9471.528483072916,0.00937420014218379,0.03076630850486458,0.00937420014218379,0.031111867274906505,0.03076630850486458,180.60546875,314.205078125,253726257316652.53,0.0838493127809008,180.60546875,9795.7001953125,9771.4892578125,9758.8525390625,9653.6796875,9665.533203125,9800.63671875,9656.7177734375,9761.076738681091,9401.789882536155,1.0113396116992543,1.0420804566234356,0.02209621924666072,0.0750545506066036,0.14744581748973884,9870.0947265625,9653.6796875,10167.2685546875,9439.1240234375,10167.2685546875,8790.3681640625,9321.78125
2020-06-11,9321.78125,9938.2978515625,9263.0693359375,9870.078125,30247143440,3,6,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,-0.05555301055894357,-0.05715571914128428,0.00756591700730524,0.002474647666023554,0.0012940603543832425,9691.01869419643,9488.771940104167,0.02339849713432117,0.032534698994428755,0.02339849713432117,0.03377760133078013,0.032534698994428755,675.228515625,334.01695033482144,281957254585052.5,0.1766309648754263,675.228515625,9870.0947265625,9795.7001953125,9771.4892578125,9758.8525390625,9653.6796875,9665.533203125,9800.63671875,9651.252866510818,9396.62803527576,0.961899006095453,0.9824012326191145,-0.0488596284600451,-0.021412456305477057,0.05875461759569456,9870.0947265625,9321.78125,10167.2685546875,9321.78125,10167.2685546875,8790.3681640625,9480.84375
2020-06-12,9480.84375,9540.4658203125,9285.8515625,9320.6904296875,22610564515,4,6,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.01706353064227928,0.01691958379014404,-0.05715571914128428,0.00756591700730524,0.002474647666023554,9664.634486607143,9495.80048828125,0.02477846373638398,0.03130510691728998,0.02477846373638398,0.03404401185031759,0.03130510691728998,254.6142578125,338.32310267857144,214367229266009.53,-0.2524727315208579,254.6142578125,9321.78125,9870.0947265625,9795.7001953125,9771.4892578125,9758.8525390625,9653.6796875,9665.533203125,9608.650587383114,9402.061307193455,0.9809831673549753,0.9984249102221864,-0.01910804600674154,0.004419872697817073,0.022746141756405436,9870.0947265625,9321.78125,10167.2685546875,9321.78125,10167.2685546875,8790.3681640625,9475.27734375
2020-06-13,9475.27734375,9493.2119140625,9396.009765625,9480.7353515625,17564322315,5,6,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-0.0005871213994007585,-0.0005872938226618028,0.01691958379014404,-0.05715571914128428,0.00756591700730524,9639.1484375,9487.185677083333,0.024786222998509775,0.02996003845807736,0.024786222998509775,0.03314733268039807,0.02996003845807736,97.2021484375,321.17320033482144,166426825289642.06,-0.2231807258351418,97.2021484375,9480.84375,9321.78125,9870.0947265625,9795.7001953125,9771.4892578125,9758.8525390625,9653.6796875,9575.307276474836,9406.784922455168,0.9829994221157049,0.9987447981162529,-0.01848024271832871,-0.02320898028676288,-0.026551440902283674,9870.0947265625,9321.78125,10167.2685546875,9321.78125,10167.2685546875,8790.3681640625,9386.7880859375
2020-06-14,9386.7880859375,9482.2705078125,9347.59375,9477.5537109375,18991732746,6,6,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,-0.009338962291258746,-0.009382843818570023,-0.0005872938226618028,0.01691958379014404,-0.05715571914128428,9585.996372767857,9489.138704427083,0.024119891280934495,0.028965195501066993,0.024119891280934495,0.03256055639603191,0.028965195501066993,134.6767578125,311.64174107142856,178271370671461.88,0.08126760631014984,134.6767578125,9475.27734375,9480.84375,9321.78125,9870.0947265625,9795.7001953125,9771.4892578125,9758.8525390625,9528.177478840502,9405.494803970158,0.9792188230535667,0.9892139190207186,-0.03812584027022736,-0.007850126608618946,0.006281044305142425,9870.0947265625,9321.78125,10167.2685546875,9321.78125,10167.2685546875,8790.3681640625,9450.7021484375
2020-06-15,9450.7021484375,9504.8603515625,8990.17578125,9386.03515625,26699704768,0,6,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.006808938469139436,0.006785862337686215,-0.009382843818570023,-0.0005872938226618028,0.01691958379014404,9540.169642857143,9491.594986979168,0.024466550914306225,0.02897594868061495,0.024466550914306225,0.025220512828153387,0.02897594868061495,514.6845703125,294.9287806919643,252330957213584.56,0.40585933495844073,514.6845703125,9386.7880859375,9475.27734375,9480.84375,9321.78125,9870.0947265625,9795.7001953125,9771.4892578125,9508.808646239751,9408.411406839019,0.9906220226925809,0.9956916789435531,-0.032828886253804646,-0.07047776916639381,0.007858416244344246,9870.0947265625,9321.78125,9870.0947265625,9321.78125,10167.2685546875,8790.3681640625,9538.0244140625
2020-06-16,9538.0244140625,9579.4306640625,9400.4453125,9454.2666015625,21565537209,1,6,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.009239764861221245,0.00919733936802677,0.006785862337686215,-0.009382843818570023,-0.0005872938226618028,9503.358816964286,9487.171158854168,0.024925885000815048,0.028452934393206338,0.024925885000815048,0.018692931798335304,0.028452934393206338,178.9853515625,256.15848214285717,205692620401815.28,-0.19229304606968456,178.9853515625,9450.7021484375,9386.7880859375,9475.27734375,9480.84375,9321.78125,9870.0947265625,9795.7001953125,9516.11258819544,9416.77353633731,1.0036477205339582,1.0053602126868844,-0.02630498852683394,0.0008626308971679819,-0.013723340089309755,9870.0947265625,9321.78125,9870.0947265625,9321.78125,10167.2685546875,8790.3681640625,9480.2548828125
2020-06-17,9480.2548828125,9540.4228515625,9327.33984375,9533.7841796875,20177709879,2,6,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,-0.006056760681470541,-0.006075177257296805,0.00919733936802677,0.006785862337686215,-0.009382843818570023,9447.667410714286,9478.960481770833,0.024416474238224906,0.028445781146392474,0.024416474238224906,0.018355831491669958,0.028445781146392474,213.0830078125,256.30636160714283,191289832604363.78,-0.06435394196536937,213.0830078125,9538.0244140625,9450.7021484375,9386.7880859375,9475.27734375,9480.84375,9321.78125,9870.0947265625,9507.148161849706,9420.869107077646,1.0034492611436827,1.0001365551680648,-0.03949707217103593,-0.018273588890667658,-0.025324464937947377,9538.0244140625,9321.78125,9870.0947265625,9321.78125,10167.2685546875,8790.3681640625,9411.8408203125
2020-06-18,9411.8408203125,9482.7822265625,9328.3955078125,9481.5673828125,17770083003,3,6,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,-0.007216479234543938,-0.00724264397501192,-0.006075177257296805,0.00919733936802677,0.006785862337686215,9460.53306361607,9468.387239583333,0.009844213396422668,0.028468622885461578,0.009844213396422668,0.01780457840918181,0.028468622885461578,154.38671875,241.45089285714286,167249192587976.72,-0.11932111673910739,154.38671875,9480.2548828125,9538.0244140625,9450.7021484375,9386.7880859375,9475.27734375,9480.84375,9321.78125,9483.321326465404,9420.286636963765,0.9948531184261874,0.9940278721349253,0.009661197564843071,-0.039670473418699226,-0.032603147692831236,9538.0244140625,9386.7880859375,9870.0947265625,9321.78125,10167.2685546875,8790.3681640625,9288.0185546875
2020-06-19,9288.0185546875,9440.8759765625,9274.2958984375,9410.2939453125,19632223107,4,6,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,-0.013156009327927487,-0.013243316204145586,-0.00724264397501192,-0.006075177257296805,0.00919733936802677,9432.986607142857,9460.555143229167,0.008400923845734785,0.028306423077792683,0.008400923845734785,0.017775088966467803,0.028306423077792683,166.580078125,238.63371930803572,182344452487580.7,0.10479073753823376,166.580078125,9411.8408203125,9480.2548828125,9538.0244140625,9450.7021484375,9386.7880859375,9475.27734375,9480.84375,9434.495633520928,9411.75321230078,0.9846317970656734,0.9817625302184143,-0.020338400294013903,-0.039057819212233835,-0.024673248811238224,9538.0244140625,9288.0185546875,9870.0947265625,9288.0185546875,10167.2685546875,8790.3681640625,9332.3408203125
2020-06-20,9332.3408203125,9394.9716796875,9247.3798828125,9290.9599609375,17130541557,5,6,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.004771982890003024,0.004760633072752032,-0.013243316204145586,-0.00724264397501192,-0.006075177257296805,9412.567103794643,9468.907779947916,0.008879593727732898,0.026912755593905147,0.008879593727732898,0.017888706932504734,0.026912755593905147,147.591796875,236.14690290178572,159868052246450.75,-0.12742731866713597,147.591796875,9288.0185546875,9411.8408203125,9480.2548828125,9538.0244140625,9450.7021484375,9386.7880859375,9475.27734375,9408.956930218821,9406.629832172504,0.9914766840334344,0.9855773270994759,-0.015085207350873264,-0.0332866717759015,0.02759146400473811,9538.0244140625,9288.0185546875,9870.0947265625,9288.0185546875,10167.2685546875,8790.3681640625,9303.6298828125
2020-06-21,9303.6298828125,9401.107421875,9300.4306640625,9330.9267578125,15324301169,6,6,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,-0.0030764990320015784,-0.003081241183796443,0.004760633072752032,-0.013243316204145586,-0.00724264397501192,9400.68736049107,9472.94287109375,0.008329002905068588,0.026852849900428605,0.008329002905068588,0.017477500188026032,0.026852849900428605,100.6767578125,221.17041015625,142571626289126.94,-0.1054397715326123,100.6767578125,9332.3408203125,9288.0185546875,9411.8408203125,9480.2548828125,9538.0244140625,9450.7021484375,9386.7880859375,9382.625168367242,9399.984674149278,0.9896754913809301,0.9821266748269009,-0.008859068976914575,-0.046647149798385135,0.013182871476946856,9538.0244140625,9288.0185546875,9870.0947265625,9288.0185546875,10167.2685546875,8790.3681640625,9648.7177734375
2020-06-22,9648.7177734375,9655.0732421875,9296.8720703125,9300.9150390625,21104009514,0,6,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.03709174751916078,0.03642039931563134,-0.003081241183796443,0.004760633072752032,-0.013243316204145586,9428.975306919643,9487.590559895832,0.016565613938115148,0.027644599791660757,0.016565613938115148,0.020470185376537994,0.027644599791660757,358.201171875,239.15471540178572,203626631688525.9,0.37715966824588065,358.201171875,9303.6298828125,9332.3408203125,9288.0185546875,9411.8408203125,9480.2548828125,9538.0244140625,9450.7021484375,9449.148319634805,9416.031970877551,1.0233050208919938,1.0169829434063855,0.020952477592655727,-0.012564255164773552,0.04771603478570685,9648.7177734375,9288.0185546875,9870.0947265625,9288.0185546875,10167.2685546875,8790.3681640625,9629.658203125
2020-06-23,9629.658203125,9670.541015625,9547.2470703125,9644.076171875,17006433272,1,6,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.0019753474772544743,-0.0019773010491619188,0.03642039931563134,-0.003081241183796443,0.004760633072752032,9442.065848214286,9515.56689453125,0.01640224604074317,0.026125813697253964,0.01640224604074317,0.02044824442108419,0.026125813697253964,123.2939453125,235.70075334821428,163766139663612.75,-0.1941610308354792,123.2939453125,9648.7177734375,9303.6298828125,9332.3408203125,9288.0185546875,9411.8408203125,9480.2548828125,9538.0244140625,9494.275790507354,9429.814308441903,1.0198677236450528,1.0119899644296884,0.009607208483068952,-0.01695049755268696,0.09547837171300211,9648.7177734375,9288.0185546875,9870.0947265625,9288.0185546875,10167.2685546875,8835.052734375,9313.6103515625
2020-06-24,9313.6103515625,9680.3671875,9278.2333984375,9632.1494140625,18961716076,2,6,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,-0.03282025643027875,-0.033370923273779836,-0.0019773010491619188,0.03642039931563134,-0.003081241183796443,9418.259486607143,9529.12275390625,0.021051693918864477,0.026874556816728394,0.021051693918864477,0.021965697805403965,0.026874556816728394,402.1337890625,251.52420479910714,176602035128822.66,0.11497312650614688,402.1337890625,9629.658203125,9648.7177734375,9303.6298828125,9332.3408203125,9288.0185546875,9411.8408203125,9480.2548828125,9449.109430771141,9422.317278965813,0.9888886969834018,0.9773838150783182,-0.01757806444129717,-0.056380854532467994,0.045658332621582476,9648.7177734375,9288.0185546875,9648.7177734375,9288.0185546875,10167.2685546875,8835.052734375,9264.8134765625
2020-06-25,9264.8134765625,9340.1611328125,9095.32421875,9314.126953125,18616048626,3,6,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,-0.005239308190707503,-0.005253081495321345,-0.033370923273779836,-0.0019773010491619188,0.03642039931563134,9397.255580357143,9543.448111979167,0.020990860896914803,0.02684450369219458,0.020990860896914803,0.015862595720901474,0.02684450369219458,244.8369140625,220.78194754464286,172474218190507.62,-0.018229755609383558,244.8369140625,9313.6103515625,9629.658203125,9648.7177734375,9303.6298828125,9332.3408203125,9288.0185546875,9411.8408203125,9403.035442218981,9412.15574332689,0.9859062996997248,0.9708035678355166,-0.015621528939661622,-0.006111254052169501,0.048642691233229174,9648.7177734375,9264.8134765625,9648.7177734375,9264.8134765625,10167.2685546875,9181.017578125,9162.91796875
2020-06-26,9162.91796875,9310.5166015625,9101.73828125,9260.9951171875,18341465837,4,6,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,-0.010998117562784016,-0.011059043986902698,-0.005253081495321345,-0.033370923273779836,-0.0019773010491619188,9379.384068080357,9542.844791666666,0.02081569479229056,0.02601071506588276,0.02081569479229056,0.015258539986591721,0.02601071506588276,208.7783203125,217.50795200892858,168061346891061.56,-0.01474978898671897,208.7783203125,9264.8134765625,9313.6103515625,9629.658203125,9648.7177734375,9303.6298828125,9332.3408203125,9288.0185546875,9343.006073851735,9396.075886902576,0.9769210752263544,0.9601872574467061,-0.013469028426344343,-0.03353349022865182,-0.0019714164819948365,9648.7177734375,9162.91796875,9648.7177734375,9162.91796875,10167.2685546875,9162.91796875,9045.390625
2020-06-27,9045.390625,9207.810546875,8998.216796875,9167.82421875,17273093144,5,6,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-0.012826410118569775,-0.012909378740095026,-0.011059043986902698,-0.005253081495321345,-0.033370923273779836,9338.391183035714,9526.832779947918,0.020939124653912664,0.025147142871501927,0.020939124653912664,0.01549719596740577,0.025147142871501927,209.59375,225.53592354910714,156241874789489.38,-0.05824903540941562,209.59375,9162.91796875,9264.8134765625,9313.6103515625,9629.658203125,9648.7177734375,9303.6298828125,9332.3408203125,9268.602211638801,9373.45103129596,0.968624086066561,0.9494646157785768,-0.030747933539668093,-0.04536930193748456,-0.05042755712850311,9648.7177734375,9045.390625,9648.7177734375,9045.390625,10167.2685546875,9045.390625,9143.58203125
2020-06-28,9143.58203125,9197.546875,8975.525390625,9048.4609375,14560870760,6,6,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.010855408054862181,0.010796911071170564,-0.012909378740095026,-0.011059043986902698,-0.005253081495321345,9315.52720424107,9516.981380208334,0.021733542397449103,0.025207835709271844,0.021733542397449103,0.015824566548209816,0.025207835709271844,222.021484375,231.77483258928572,133138516240489.53,-0.15702007517640926,222.021484375,9045.390625,9162.91796875,9264.8134765625,9313.6103515625,9629.658203125,9648.7177734375,9303.6298828125,9237.3471665416,9358.620773228478,0.9815420888994034,0.9607649385828514,-0.017202732006587285,-0.025909400794064008,-0.03131031984044963,9648.7177734375,9045.390625,9648.7177734375,9045.390625,10167.2685546875,9045.390625,9190.8544921875
2020-06-29,9190.8544921875,9237.5732421875,9041.8759765625,9140.029296875,16460547078,0,6,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.005170015512075743,0.0051566968672220465,0.010796911071170564,-0.012909378740095026,-0.011059043986902698,9250.1181640625,9499.996061197917,0.014373561893223101,0.02466695268870172,0.014373561893223101,0.015761843410138813,0.02466695268870172,195.697265625,208.99002511160714,151286493055700.12,0.1304644721673225,195.697265625,9143.58203125,9045.390625,9162.91796875,9264.8134765625,9313.6103515625,9629.658203125,9648.7177734375,9225.723997953075,9347.797142193578,0.9935931983976979,0.9674587687174856,-0.047453277419977735,-0.027495063559162203,-0.05252967213867321,9629.658203125,9045.390625,9648.7177734375,9045.390625,10167.2685546875,9045.390625,9137.9931640625
2020-06-30,9137.9931640625,9217.8359375,9084.837890625,9185.5810546875,15735797744,1,6,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.005751513982724221,-0.005768117633966839,0.0051566968672220465,0.010796911071170564,-0.012909378740095026,9179.880301339286,9489.227213541666,0.014225848515308039,0.024290747661326762,0.014225848515308039,0.015449026074787105,0.024290747661326762,132.998046875,205.70521763392858,143793612215742.12,-0.04402948034264598,132.998046875,9190.8544921875,9143.58203125,9045.390625,9162.91796875,9264.8134765625,9313.6103515625,9629.658203125,9203.791289480432,9334.261401668993,0.9954370715192578,0.9629860217723594,-0.05105737178739589,-0.041940682119686046,-0.034146858566219795,9313.6103515625,9045.390625,9648.7177734375,9045.390625,10167.2685546875,9045.390625,9228.3251953125
